,lat,lon
5226,37.7825851968,-122.4156949221
5227,37.7825851968,-122.4156949221
5228,37.7825569563,-122.4163494282
5229,37.7825569563,-122.4163494282
5230,37.7795140301,-122.4135640917
5231,37.7449190696,-122.4757734979
5232,37.7823625393,-122.4074792526
5233,37.7856184787,-122.4332476353
5234,37.7823625393,-122.4074792526
5235,37.7978728856,-122.3967085303
5236,37.7784895367,-122.4182298997
5237,37.7784895367,-122.4182298997
5238,37.7669370293,-122.4154643729
5239,37.7669370293,-122.4154643729
5240,37.7805918952,-122.494517964
5241,37.7805918952,-122.494517964
5242,37.7890647343,-122.4094236047
5243,37.7890647343,-122.4094236047
5244,37.7382838347,-122.4851006215
5245,37.7382838347,-122.4851006215
5246,37.779257326,-122.4041030759
5247,37.7459346721,-122.4135213829
5248,37.7711694353,-122.4531020532
5249,37.7711694353,-122.4531020532
5250,37.7882225424,-122.4202119649
5251,37.7824948908,-122.4106899078
5252,37.7866181601,-122.4215722742
5253,37.78137581,-122.4331778163
5254,37.7854121126,-122.4305792801
5255,37.7298827464,-122.4488565783
5256,37.7841893501,-122.4076335207
5257,37.785758157000004,-122.4433728255
5258,37.785758157000004,-122.4433728255
5259,37.7350571389,-122.3846935354
5260,37.7590483123,-122.3913636982
5261,37.7590483123,-122.3913636982
5262,37.7292572983,-122.3725862255
5263,37.7344301823,-122.4517892192
5264,37.7899181017,-122.4069775637
5265,37.7493045779,-122.4137713048
5266,37.7662463209,-122.4104780695
5267,37.7852049538,-122.4195250099
5268,37.7669370293,-122.4154643729
5269,37.7606186794,-122.4261533495
5270,37.7895849791,-122.4062037162
5271,37.7306588267,-122.4034029986
5272,37.7566629912,-122.4241727025
5273,37.7566629912,-122.4241727025
5274,37.7738617772,-122.413045972
5275,37.7136148008,-122.4643244852
5276,37.7807425793,-122.4550636753
5277,37.7807425793,-122.4550636753
5278,37.760601771,-122.408066156
5279,37.7567688933,-122.4233328059
5280,37.740782283,-122.4025027903
5281,37.8027274038,-122.4142819562
5282,37.803108984,-122.4143543012
5283,37.7745145381,-122.4528397724
5284,37.7745145381,-122.4528397724
5285,37.8043540452,-122.4160558243
5286,37.8043540452,-122.4160558243
5287,37.7844788539,-122.4042701795
5288,37.7222245958,-122.4694770919
5289,37.7170075647,-122.4698971563
5290,37.7977588403,-122.4064099653
5291,37.7530267516,-122.4184491918
5292,37.7325680907,-122.4552052378
5293,37.7325680907,-122.4552052378
5294,37.7755204237,-122.4074708994
5295,37.7755204237,-122.4074708994
5296,37.7656058639,-122.4104888293
5297,37.7649178909,-122.421886358
5298,37.7387418395,-122.3893106446
5299,37.7685916114,-122.403876726
5300,37.7685916114,-122.403876726
5301,37.7770395108,-122.4221809389
5302,37.7770395108,-122.4221809389
5303,37.7325070966,-122.3843968711
5304,37.7325070966,-122.3843968711
5305,37.7186724827,-122.4483035203
5306,37.7633758058,-122.4204347246
5307,37.8070199999,-122.4181110968
5308,37.7811340568,-122.4090112066
5309,37.7789629526,-122.4657557832
5310,37.7788388607,-122.40218601
5311,37.7586324052,-122.4190526943
5312,37.7831585014,-122.3996254351
5313,37.7340465241,-122.4156888346
5314,37.8064740791,-122.4192321317
5315,37.763479279,-122.4179025222
5316,37.7775321935,-122.4408795219
5317,37.7815262717,-122.4095043094
5318,37.8053615537,-122.4118615388
5319,37.8053615537,-122.4118615388
5320,37.8053615537,-122.4118615388
5321,37.7907638589,-122.3900942482
5322,37.7952409093,-122.4164961296
5323,37.7770741923,-122.4169910896
5324,37.7770741923,-122.4169910896
5325,37.7784692199,-122.5136420643
5326,37.7860170555,-122.4164597853
5327,37.7314400806,-122.450026603
5328,37.7314400806,-122.450026603
5329,37.7314400806,-122.450026603
5330,37.7314400806,-122.450026603
5331,37.8064267317,-122.4071493047
5332,37.7768214939,-122.474274444
5333,37.7768214939,-122.474274444
5334,37.779212259,-122.4109392056
5335,37.7754165688,-122.4344850557
5336,37.7830998245,-122.4191830964
5337,37.7661343875,-122.4219350772
5338,37.7683148009,-122.4276822648
5339,37.7683148009,-122.4276822648
5340,37.7683148009,-122.4276822648
5341,37.7683148009,-122.4276822648
5342,37.7752708716,-122.5069558928
5343,37.7749711034,-122.4530054816
5344,37.7206211151,-122.4379923986
5345,37.782230587,-122.4102935197
5346,37.7942633581,-122.4063072764
5347,37.7823359738,-122.3930925797
5348,37.793378939,-122.4061322639
5349,37.7880691746,-122.4252372542
5350,37.7702081959,-122.4453467866
5351,37.7247384376,-122.4977043237
5352,37.7236043246,-122.4430250157
5353,37.7851513852,-122.4264491615
5354,37.7865647608,-122.407244087
5355,37.7977645712,-122.4297412943
5356,37.7902911265,-122.4340484649
5357,37.7560726372,-122.4980260592
5358,37.7171734076,-122.4725704183
5359,37.7857184692,-122.4028436386
5360,37.8032947681,-122.413198724
5361,37.7841893501,-122.4076335207
5362,37.7878979511,-122.4344968583
5363,37.7224336237,-122.3956223246
5364,37.7224336237,-122.3956223246
5365,37.7801134973,-122.4098928203
5366,37.8017586868,-122.4212613585
5367,37.8017586868,-122.4212613585
5368,37.8017586868,-122.4212613585
5369,37.7686624037,-122.4199377033
5370,37.7647828166,-122.4241043154
5371,37.7700061988,-122.446933311
5372,37.7243164694,-122.4581899488
5373,37.7243164694,-122.4581899488
5374,37.784568117,-122.4312069321
5375,37.777067227,-122.43650762
5376,37.8067579023,-122.4121433106
5377,37.7217950399,-122.4546263427
5378,37.7162465226,-122.483272503
5379,37.7162465226,-122.483272503
5380,37.7801357012,-122.4087706653
5381,37.7343077573,-122.3906906144
5382,37.7817589366,-122.4151205893
5383,37.7817589366,-122.4151205893
5384,37.7817589366,-122.4151205893
5385,37.8042718879,-122.4482784053
5386,37.7754207067,-122.4034047915
5387,37.7754207067,-122.4034047915
5388,37.7992278737,-122.4225012385
5389,37.759734809,-122.4470550133
5390,37.7239146663,-122.391492869
5391,37.7239146663,-122.391492869
5392,37.7712906695,-122.4085345268
5393,37.7754207067,-122.4034047915
5394,37.783214519,-122.4107687663
5395,37.7882745286,-122.406658711
5396,37.7662014297,-122.4665043971
5397,37.7361732499,-122.409215256
5398,37.7253396596,-122.4383254529
5399,37.7835527836,-122.4176453338
5400,37.7637500111,-122.4727899385
5401,37.7828890051,-122.4654936083
5402,37.7831347283,-122.4601388812
5403,37.7792318711,-122.4609322491
5404,37.7743841715,-122.4649447162
5405,37.7800332991,-122.4642798794
5406,37.7810308462,-122.4204395127
5407,37.730459961,-122.3729260797
5408,37.7254409259,-122.3900308769
5409,37.7844731456,-122.432908645
5410,37.7743792348,-122.3907532737
5411,37.79970379,-122.4073989596
5412,37.7650501215,-122.4196717803
5413,37.7720524804,-122.4106823303
5414,37.7754207067,-122.4034047915
5415,37.788327971,-122.3888884095
5416,37.784944317,-122.4347332463
5417,37.7635158382,-122.4261187059
5418,37.7598279172,-122.4259204874
5419,37.7621591031,-122.4261470095
5420,37.7278745038,-122.4075449787
5421,37.7989185464,-122.4215396358
5422,37.7833104067,-122.3883798739
5423,37.7650133946,-122.3987054424
5424,37.7790324136,-122.4018463675
5425,37.7871160985,-122.4039191484
5426,37.7355734408,-122.4965898276
5427,37.7682816718,-122.4525182018
5428,37.793989117,-122.4030704387
5429,37.8065128769,-122.4103376136
5430,37.8065128769,-122.4103376136
5431,37.7884521578,-122.4203269939
5432,37.7714793397,-122.4353756837
5433,37.7734076871,-122.4239643818
5434,37.7881786971,-122.4168291485
5435,37.7881786971,-122.4168291485
5436,37.788279963,-122.4235986009
5437,37.7838069205,-122.419250422
5438,37.7718760581,-122.4473145375
5439,37.7808219708,-122.4220902679
5440,37.785333964,-122.4246887036
5441,37.8054960276,-122.4220089501
5442,37.7651296428,-122.3967741603
5443,37.7706305911,-122.4124832635
5444,37.7966652983,-122.395329663
5445,37.8010633371,-122.4194293324
5446,37.8056494558,-122.4061677944
5447,37.7899181017,-122.4069775637
5448,37.7992401254,-122.4073709653
5449,37.7915861161,-122.4309364888
5450,37.797859234,-122.4407742626
5451,37.7882225424,-122.4202119649
5452,37.7990143348,-122.4283065006
5453,37.7857157633,-122.4357422616
5454,37.7884521578,-122.4203269939
5455,37.775205515,-122.4361303128
5456,37.7882225424,-122.4202119649
5457,37.7122561828,-122.417107987
5458,37.7122561828,-122.417107987
5459,37.7122561828,-122.417107987
5460,37.7376559936,-122.4047875422
5461,37.7650728677,-122.3977415666
5462,37.7748078533,-122.4009837699
5463,37.7812673468,-122.433155869
5464,37.7872450378,-122.41664237
5465,37.7776339847,-122.4264316276
5466,37.7520972559,-122.4071446561
5467,37.7882745286,-122.406658711
5468,37.7876430502,-122.4034340867
5469,37.78108393,-122.4033362725
5470,37.7813071234,-122.4062515865
5471,37.7784692199,-122.5136420643
5472,37.7889062434,-122.4338430663
5473,37.7472660065,-122.4857301036
5474,37.7871160985,-122.4039191484
5475,37.7787192628,-122.4147438354
5476,37.7769362015,-122.416818892
5477,37.7715376282,-122.4182996194
5478,37.7826777179,-122.44444128640001
5479,37.7662014297,-122.4665043971
5480,37.7300559761,-122.3760547924
5481,37.7849531242,-122.4279911519
5482,37.7280587025,-122.4070646519
5483,37.796021778,-122.4250870881
5484,37.7741251003,-122.4188102118
5485,37.7876430502,-122.4034340867
5486,37.7940684217,-122.4074021763
5487,37.8068622389,-122.4189110607
5488,37.7910323102,-122.4057160644
5489,37.7924856003,-122.405659339
5490,37.7675243088,-122.4107380973
5491,37.789403266,-122.3902342873
5492,37.7863808284,-122.4006838929
5493,37.7852686309,-122.4030700008
5494,37.7907638589,-122.3900942482
5495,37.7783268979,-122.3965332485
5496,37.7785384966,-122.4250005782
5497,37.7783268979,-122.3965332485
5498,37.7806070798,-122.3905314041
5499,37.7702081959,-122.4453467866
5500,37.7554371875,-122.4187487335
5501,37.7588955948,-122.4146930653
5502,37.7614267757,-122.4260795805
5503,37.7501087776,-122.4261550145
5504,37.7630304438,-122.4102461279
5505,37.7892720942,-122.4314005772
5506,37.7580021665,-122.3873162794
5507,37.7720332586,-122.4192305342
5508,37.7285280627,-122.4756474608
5509,37.719762861,-122.4838523028
5510,37.7880691746,-122.4252372542
5511,37.8018383059,-122.4432259635
5512,37.7752311469,-122.4209627472
5513,37.7752311469,-122.4209627472
5514,37.7999319386,-122.4393684782
5515,37.7849590113,-122.4195495688
5516,37.8052850927,-122.4236583698
5517,37.7878063591,-122.4234998008
5518,37.7854327314,-122.4196414204
5519,37.784568117,-122.4312069321
5520,37.7774892653,-122.4332204753
5521,37.7866181601,-122.4215722742
5522,37.7105916517,-122.4692872781
5523,37.8019942438,-122.4196161097
5524,37.7785384966,-122.4250005782
5525,37.7170429434,-122.4643612197
5526,37.7629099369,-122.4451916528
5527,37.775691245,-122.4252255381
5528,37.7323483235,-122.4060922707
5529,37.7753567253,-122.4529538702
5530,37.7897518225,-122.4040139435
5531,37.7806580436,-122.431309866
5532,37.7474811373,-122.4035072849
5533,37.784914186,-122.4119657952
5534,37.8054960276,-122.4220089501
5535,37.7173805976,-122.4283720402
5536,37.7607356574,-122.4366573758
5537,37.7979849241,-122.4020682723
5538,37.7805282518,-122.4777915571
5539,37.7634954373,-122.4184862966
5540,37.7430506903,-122.4052424671
5541,37.784568117,-122.4312069321
5542,37.7553583069,-122.3978484525
5543,37.7553583069,-122.3978484525
5544,37.7772806883,-122.4128381576
5545,37.728205588,-122.4039070042
5546,37.7860330497,-122.434121356
5547,37.7867342185,-122.4058953699
5548,37.7760329501,-122.4112719405
5549,37.7442774767,-122.439065945
5550,37.7442774767,-122.439065945
5551,37.7999319386,-122.4393684782
5552,37.7305667977,-122.3818673001
5553,37.7835699387,-122.4084211169
5554,37.7994880718,-122.4090170076
5555,37.8062407566,-122.41878420890001
5556,37.8062728721,-122.423025056
5557,37.7782935201,-122.4154487596
5558,37.8050485536,-122.4218445812
5559,37.7245347745,-122.4050667853
5560,37.7245347745,-122.4050667853
5561,37.7245347745,-122.4050667853
5562,37.7111618712,-122.3864520973
5563,37.8074190149,-122.4072786608
5564,37.7173839764,-122.4306364807
5565,37.7780442238,-122.4662886847
5566,37.8010633371,-122.4194293324
5567,37.8010633371,-122.4194293324
5568,37.8010633371,-122.4194293324
5569,37.7087109505,-122.4393798662
5570,37.7087109505,-122.4393798662
5571,37.7190118677,-122.4804507495
5572,37.7880065324,-122.3998021458
5573,37.7423752245,-122.421970919
5574,37.780587449,-122.4389286312
5575,37.780587449,-122.4389286312
5576,37.7757943383,-122.4746833199
5577,37.8015741248,-122.4457380805
5578,37.7807680287,-122.4696287283
5579,37.7807680287,-122.4696287283
5580,37.7400538109,-122.4205972034
5581,37.7817511307,-122.4110714231
5582,37.7824756423,-122.4241093155
5583,37.7824756423,-122.4241093155
5584,37.8077487904,-122.4199416363
5585,37.7367311967,-122.3940950348
5586,37.7877468464,-122.3969347406
5587,37.7830866899,-122.4612105504
5588,37.7830866899,-122.4612105504
5589,37.7830866899,-122.4612105504
5590,37.7824213864,-122.416985119
5591,37.7810765703,-122.4238273394
5592,37.7395550108,-122.4193701583
5593,37.7623335286,-122.4250514615
5594,37.7791387543,-122.4166076951
5595,37.7871094543,-122.4064278624
5596,37.7871094543,-122.4064278624
5597,37.7871094543,-122.4064278624
5598,37.7823465207,-122.413893156
5599,37.7823465207,-122.413893156
5600,37.7823465207,-122.413893156
5601,37.7691714899,-122.4038872366
5602,37.7356138035,-122.4019683618
5603,37.7862109737,-122.4554684252
5604,37.7862109737,-122.4554684252
5605,37.7780927957,-122.4652072679
5606,37.7810888153,-122.4022460291
5607,37.7765438167,-122.4791065617
5608,37.7847536578,-122.4211952218
5609,37.7847536578,-122.4211952218
5610,37.7664151429,-122.4076770839
5611,37.7210230475,-122.4030352072
5612,37.7498303312,-122.4317189437
5613,37.7859507768,-122.4080144929
5614,37.7753796573,-122.4201887473
5615,37.7753796573,-122.4201887473
5616,37.7212381938,-122.4320063877
5617,37.7875024832,-122.4141794372
5618,37.7142089386,-122.4361771377
5619,37.7675080444,-122.4190778657
5620,37.7547568333,-122.416419615
5621,37.7960239576,-122.4066571024
5622,37.7345805334,-122.391849085
5623,37.7345805334,-122.391849085
5624,37.790761362,-122.396211154
5625,37.790761362,-122.396211154
5626,37.7285280627,-122.4756474608
5627,37.7936363546,-122.4077485705
5628,37.7775598793,-122.4769619783
5629,37.7928508775,-122.4027714384
5630,37.7712016884,-122.4320222111
5631,37.7662014297,-122.4665043971
5632,37.7088700823,-122.4178519479
5633,37.7938704981,-122.4054691963
5634,37.7621307248,-122.4215501765
5635,37.7997018632,-122.4411477133
5636,37.7997018632,-122.4411477133
5637,37.7348885156,-122.416824272
5638,37.7863922341,-122.4383948695
5639,37.7626811066,-122.4507358455
5640,37.7808486964,-122.4042108525
5641,37.7191587185,-122.47901435
5642,37.7191587185,-122.47901435
5643,37.7754207067,-122.4034047915
5644,37.7454346692,-122.4199118158
5645,37.7912430098,-122.4040587636
5646,37.7659022286,-122.4055863617
5647,37.7795647499,-122.4319524364
5648,37.7795647499,-122.4319524364
5649,37.7869870915,-122.4149711827
5650,37.7289204123,-122.3869858642
5651,37.7289204123,-122.3869858642
5652,37.7289204123,-122.3869858642
5653,37.7943634859,-122.4233106645
5654,37.7382838347,-122.4851006215
5655,37.7382838347,-122.4851006215
5656,37.7830566593,-122.4606786132
5657,37.7754207067,-122.4034047915
5658,37.7657131069,-122.4920208107
5659,37.7841893501,-122.4076335207
5660,37.7285280627,-122.4756474608
5661,37.7477724456,-122.3964449942
5662,37.7754207067,-122.4034047915
5663,37.7209336388,-122.392781335
5664,37.7826335032,-122.414878559
5665,37.7826335032,-122.414878559
5666,37.7826335032,-122.414878559
5667,37.7826335032,-122.414878559
5668,37.7479994493,-122.4208326503
5669,37.7804777481,-122.4125153414
5670,37.7290329872,-122.4311369173
5671,37.7486451166,-122.4760317186
5672,37.7418910564,-122.38820424
5673,37.7830500141,-122.4200259559
5674,37.7121195039,-122.4029613242
5675,37.7715534911,-122.3894302112
5676,37.7856297942,-122.4137984159
5677,37.7856297942,-122.4137984159
5678,37.7694113849,-122.4109327508
5679,37.7564864109,-122.4065391151
5680,37.7564864109,-122.4065391151
5681,37.7875852095,-122.4404616782
5682,37.7585749374,-122.4209184985
5683,37.7585749374,-122.4209184985
5684,37.7179006511,-122.4786724528
5685,37.7179006511,-122.4786724528
5686,37.7850816555,-122.478714006
5687,37.7739712166,-122.4308275803
5688,37.7227622431,-122.4592763111
5689,37.7742247517,-122.4326314144
5690,37.7227622431,-122.4592763111
5691,37.7969535745,-122.3989194776
5692,37.7969535745,-122.3989194776
5693,37.776540038,-122.4175047031
5694,37.7728979504,-122.4246629898
5695,37.7535351243,-122.397201938
5696,37.7832583771,-122.4183820086
5697,37.7917404337,-122.3966475032
5698,37.7564864109,-122.4065391151
5699,37.7564864109,-122.4065391151
5700,37.7605167249,-122.4085525616
5701,37.7808493248,-122.4364430545
5702,37.7263567583,-122.4648874366
5703,37.7761593098,-122.4211494077
5704,37.7332252033,-122.391245623
5705,37.7536178531,-122.3955132649
5706,37.7344561402,-122.4814825647
5707,37.7866637004,-122.4250228348
5708,37.7867834304,-122.3997876326
5709,37.7867834304,-122.3997876326
5710,37.7144981006,-122.4561359523
5711,37.7585000734,-122.4212739988
5712,37.7585000734,-122.4212739988
5713,37.7747603417,-122.4208605931
5714,37.7814463501,-122.4171468438
5715,37.7180418683,-122.3911428599
5716,37.7180418683,-122.3911428599
5717,37.7662516626,-122.3997647897
5718,37.7662516626,-122.3997647897
5719,37.7662516626,-122.3997647897
5720,37.7662516626,-122.3997647897
5721,37.7382838347,-122.4851006215
5722,37.7382838347,-122.4851006215
5723,37.7382838347,-122.4851006215
5724,37.8058242949,-122.4119530836
5725,37.7618358012,-122.4193603528
5726,37.7230856185,-122.4432730571
5727,37.7230856185,-122.4432730571
5728,37.8077487904,-122.4199416363
5729,37.7812646292,-122.437423368
5730,37.7812646292,-122.437423368
5731,37.7933156887,-122.4066464071
5732,37.7953311868,-122.3946701343
5733,37.712199826,-122.4208641465
5734,37.712199826,-122.4208641465
5735,37.712199826,-122.4208641465
5736,37.7832583771,-122.4183820086
5737,37.718150478,-122.4417331175
5738,37.7759612671,-122.4456525252
5739,37.7773110274,-122.4086487352
5740,37.7892011444,-122.4069793181
5741,37.743726817,-122.4811831716
5742,37.7857446546,-122.4058324745
5743,37.7389766852,-122.4162119339
5744,37.7954325625,-122.4149856118
5745,37.7954325625,-122.4149856118
5746,37.7181067026,-122.4057919841
5747,37.7633140735,-122.3947199728
5748,37.7999319386,-122.4393684782
5749,37.7787958771,-122.4225364783
5750,37.762578962,-122.3965291081
5751,37.7756249673,-122.4328327992
5752,37.7795140301,-122.4135640917
5753,37.7442180803,-122.4043041362
5754,37.7419761208,-122.4987321529
5755,37.7753019183,-122.4142934086
5756,37.7753019183,-122.4142934086
5757,37.7817509862,-122.4051507294
5758,37.7773353746,-122.4273033921
5759,37.7725254862,-122.4499917658
5760,37.7594227506,-122.4190588681
5761,37.7847536578,-122.4211952218
5762,37.7622714633,-122.4120416344
5763,37.7292033565,-122.3740193318
5764,37.7292033565,-122.3740193318
5765,37.7833104067,-122.3883798739
5766,37.7833104067,-122.3883798739
5767,37.7546255873,-122.4186003059
5768,37.7865888591,-122.4016922926
5769,37.7818633169,-122.4143020525
5770,37.7838255789,-122.4328805952
5771,37.7879185264,-122.4042775682
5772,37.7912964516,-122.4073422287
5773,37.7841893501,-122.4076335207
5774,37.7841893501,-122.4076335207
5775,37.7841893501,-122.4076335207
5776,37.7789043433,-122.4225584082
5777,37.7816045741,-122.4121925557
5778,37.7816045741,-122.4121925557
5779,37.7760382838,-122.4025275947
5780,37.7359281077,-122.4231531306
5781,37.7107168823,-122.4698605125
5782,37.7107168823,-122.4698605125
5783,37.7107168823,-122.4698605125
5784,37.7107168823,-122.4698605125
5785,37.7107168823,-122.4698605125
5786,37.8070362071,-122.4138142924
5787,37.8054129167,-122.403591934
5788,37.8054129167,-122.403591934
5789,37.7827317885,-122.4064819727
5790,37.7827317885,-122.4064819727
5791,37.7789043433,-122.4225584082
5792,37.7662014297,-122.4665043971
5793,37.7825851968,-122.4156949221
5794,37.7825851968,-122.4156949221
5795,37.8078519838,-122.4182706967
5796,37.8026687927,-122.4181288204
5797,37.793187506,-122.4005647155
5798,37.793187506,-122.4005647155
5799,37.793187506,-122.4005647155
5800,37.7857184692,-122.4028436386
5801,37.7590834646,-122.4115805078
5802,37.7765501954,-122.4330299154
5803,37.7725405392,-122.4662046679
5804,37.771616418,-122.4165086193
5805,37.7768766735,-122.4919567792
5806,37.7816787104,-122.4067145128
5807,37.7567758427,-122.4095921072
5808,37.7701099298,-122.4200101756
5809,37.784416982,-122.4126221437
5810,37.784416982,-122.4126221437
5811,37.7848053746,-122.4136312533
5812,37.7483610874,-122.4293490775
5813,37.7816542806,-122.4155082428
5814,37.7788348206,-122.3959859709
5815,37.7343842612,-122.4388086626
5816,37.7343842612,-122.4388086626
5817,37.7343842612,-122.4388086626
5818,37.7511723136,-122.4352093918
5819,37.7894600152,-122.4213191455
5820,37.7894600152,-122.4213191455
5821,37.7208692408,-122.3872476072
5822,37.7621391532,-122.4295684242
5823,37.7621391532,-122.4295684242
5824,37.7681403837,-122.4222015798
5825,37.7681403837,-122.4222015798
5826,37.7636337703,-122.4162303925
5827,37.7636337703,-122.4162303925
5828,37.786209557,-122.3989808689
5829,37.786209557,-122.3989808689
5830,37.7548796352,-122.4143780572
5831,37.7548796352,-122.4143780572
5832,37.7899498166,-122.4104367162
5833,37.7811340568,-122.4090112066
5834,37.7254480741,-122.3817197204
5835,37.7766597985,-122.4121609319
5836,37.7843533427,-122.4329146035
5837,37.7843533427,-122.4329146035
5838,37.7843533427,-122.4329146035
5839,37.7843533427,-122.4329146035
5840,37.800061673,-122.4352651986
5841,37.8027698961,-122.4097254635
5842,37.7894806825,-122.3901360771
5843,37.7356319147,-122.4542824227
5844,37.7389766852,-122.4162119339
5845,37.7431468417,-122.4194294408
5846,37.7309267461,-122.4332707024
5847,37.7754207067,-122.4034047915
5848,37.7809039697,-122.4119794875
5849,37.7786591542,-122.4165834561
5850,37.7772741854,-122.4040716114
5851,37.7605563833,-122.4812807972
5852,37.7638796122,-122.471145553
5853,37.7914980828,-122.405744762
5854,37.8027753331,-122.4019573119
5855,37.8063418892,-122.4154354731
5856,37.8063418892,-122.4154354731
5857,37.7958223141,-122.408254664
5858,37.789263931,-122.4013780675
5859,37.8075765543,-122.4213022373
5860,37.8061007949,-122.4243476263
5861,37.7686709269,-122.4133982534
5862,37.7682726764,-122.4199834477
5863,37.7666737552,-122.41982793
5864,37.7540883106,-122.4342856756
5865,37.7695540346,-122.4202223853
5866,37.7647537713,-122.425505078
5867,37.7671999403,-122.4586387586
5868,37.786209557,-122.3989808689
5869,37.7846680654,-122.3978165895
5870,37.7680521741,-122.4019702788
5871,37.7920052451,-122.3916488842
5872,37.7836909534,-122.4031613659
5873,37.773099482,-122.4155644657
5874,37.7687048636,-122.4019660423
5875,37.7895727626,-122.3884855624
5876,37.7895727626,-122.3884855624
5877,37.7888379056,-122.3894325772
5878,37.7767640298,-122.396829272
5879,37.7801837015,-122.3910674488
5880,37.7821181034,-122.3968446464
5881,37.7720182187,-122.4207551158
5882,37.7849531242,-122.4279911519
5883,37.7851513852,-122.4264491615
5884,37.7778157445,-122.4231683787
5885,37.7878477462,-122.4251215436
5886,37.7759512443,-122.422791331
5887,37.7852471618,-122.4398740515
5888,37.7752311469,-122.4209627472
5889,37.7756938837,-122.4210543117
5890,37.7849531242,-122.4279911519
5891,37.7750203946,-122.4226011202
5892,37.767082403,-122.4076858973
5893,37.7657184395,-122.4095299133
5894,37.7701099298,-122.4200101756
5895,37.787531455,-122.4369362574
5896,37.7775584459,-122.4214278552
5897,37.7849531242,-122.4279911519
5898,37.8050520229,-122.4329515899
5899,37.7849531242,-122.4279911519
5900,37.7843533427,-122.4329146035
5901,37.7849590113,-122.4195495688
5902,37.7857828234,-122.4281511402
5903,37.7754207067,-122.4034047915
5904,37.8025525619,-122.4264047298
5905,37.7479591971,-122.4293772382
5906,37.7808219708,-122.4220902679
5907,37.7634158565,-122.4582673292
5908,37.7777607151,-122.424014152
5909,37.7649778918,-122.4209017495
5910,37.7662469516,-122.4501184052
5911,37.8004438751,-122.4091939046
5912,37.802685834100004,-122.4179920475
5913,37.780139861,-122.4054884084
5914,37.7170801571,-122.445806379
5915,37.7361955921,-122.4196673235
5916,37.7285280627,-122.4756474608
5917,37.7205172466,-122.4811512144
5918,37.760327629,-122.5080676881
5919,37.7997357923,-122.4301393946
5920,37.8033870554,-122.4089735448
5921,37.7826440606,-122.4912972268
5922,37.7314400806,-122.450026603
5923,37.7796720055,-122.423545232
5924,37.7836909534,-122.4031613659
5925,37.7308781654,-122.4250107999
5926,37.7767294329,-122.4237496694
5927,37.7954325625,-122.4149856118
5928,37.7674625262,-122.4198328901
5929,37.770191208,-122.4309219858
5930,37.7887198688,-122.4020702432
5931,37.7630594324,-122.4087952349
5932,37.7727770117,-122.433127853
5933,37.786972626,-122.430143811
5934,37.7206308058,-122.3955358731
5935,37.7206308058,-122.3955358731
5936,37.7206308058,-122.3955358731
5937,37.7239546764,-122.4288365633
5938,37.7492328893,-122.5051454913
5939,37.7285280627,-122.4756474608
5940,37.7703704336,-122.4445242773
5941,37.7198785525,-122.3909225534
5942,37.7198785525,-122.3909225534
5943,37.7519694758,-122.5063416234
5944,37.7519694758,-122.5063416234
5945,37.7519694758,-122.5063416234
5946,37.7770741923,-122.4169910896
5947,37.7839237202,-122.4277809887
5948,37.7467019622,-122.4764698766
5949,37.7777903094,-122.4128343321
5950,37.7691662978,-122.4535345607
5951,37.7411498776,-122.4664557841
5952,37.7574845298,-122.4114251901
5953,37.8001362848,-122.4420386948
5954,37.7878246694,-122.3970324365
5955,37.7751462917,-122.4192578948
5956,37.7751462917,-122.4192578948
5957,37.7998528145,-122.4369100884
5958,37.8012683839,-122.4178006152
5959,37.8012683839,-122.4178006152
5960,37.8012683839,-122.4178006152
5961,37.7756249673,-122.4328327992
5962,37.7819536537,-122.4100416318
5963,37.7819536537,-122.4100416318
5964,37.7936598346,-122.4043264595
5965,37.7787192628,-122.4147438354
5966,37.7787192628,-122.4147438354
5967,37.7579209598,-122.4317345173
5968,37.78589261,-122.4197398378
5969,37.78589261,-122.4197398378
5970,37.7564864109,-122.4065391151
5971,37.7850226623,-122.4119876436
5972,37.7900918964,-122.4315656223
5973,37.7228342289,-122.4016152879
5974,37.8064351104,-122.4221994448
5975,37.7598145866,-122.4100101866
5976,37.7811098899,-122.4621412702
5977,37.7784692199,-122.5136420643
5978,37.7634982448,-122.4798158202
5979,37.7851939209,-122.4407318076
5980,37.7876890705,-122.4361409837
5981,37.7625221888,-122.3974964813
5982,37.7580021665,-122.3873162794
5983,37.7358562294,-122.3892234461
5984,37.7592673466,-122.3873705566
5985,37.7580021665,-122.3873162794
5986,37.8039623459,-122.4115866277
5987,37.7899181017,-122.4069775637
5988,37.7590537638,-122.4111717906
5989,37.7585455359,-122.4205070737
5990,37.7580021665,-122.3873162794
5991,37.7580021665,-122.3873162794
5992,37.8050423292,-122.4337994546
5993,37.7394012528,-122.4068442563
5994,37.7820966815,-122.430857476
5995,37.7774566612,-122.413160851
5996,37.7487068487,-122.4955027693
5997,37.7867316809,-122.4045875396
5998,37.7836909534,-122.4031613659
5999,37.7868872699,-122.44929819
6000,37.786502808,-122.4299800535
6001,37.7314400806,-122.450026603
6002,37.7784692199,-122.5136420643
6003,37.806552653,-122.4137894672
6004,37.7775535643,-122.4771001528
6005,37.7804373319,-122.4772410224
6006,37.8055600294,-122.425221058
6007,37.8004790844,-122.4319776805
6008,37.7615655928,-122.4238030019
6009,37.7726651352,-122.4820485541
6010,37.7568888925,-122.4222505329
